Trade Date,MASI,DSI,FSI 
2007-08-03,4053.18,3149.21,521.59
2007-07-27,4006.30,3133.25,521.59
2007-07-20,3986.34,3109.53,521.59
2007-07-13,3956.68,3120.71,521.59
2007-07-05,3970.66,3071.30,521.59
2007-06-29,3908.86,2930.46,521.59
2007-06-22,3732.69,2930.45,521.59
2007-06-15,3732.69,2898.59,521.59
2007-06-08,3692.84,2862.20,521.59
2007-06-01,3647.33,2856.93,521.59
2007-05-25,3640.73,2700.39,521.59
2007-05-18,3444.96,2688.66,521.59
2007-05-11,3430.29,2474.14,521.59
2007-05-04,3162.02,2438.96,521.59
2007-04-27,3118.02,2359.77,521.59
2007-04-20,3018.99,2244.97,521.59
2007-04-13,2875.41,2171.17,521.59
2007-04-05,2783.13,2122.62,521.59
2007-03-30,2722.41,2115.40,521.59
2007-03-23,2713.38,2091.05,521.59
2007-03-16,2682.92,2063.87,521.59
2007-03-09,2648.94,2013.33,521.59
2007-03-02,2585.73,2002.31,521.59
2007-02-23,2571.94,1963.40,521.59
2007-02-16,2523.29,1952.36,521.59
2007-02-09,2509.49,1958.06,521.59
2007-02-02,2516.60,1954.91,521.59
2007-01-26,2512.67,1842.40,521.59
2007-01-19,2371.97,1811.16,521.59
2007-01-12,2332.89,1800.57,521.59
2007-01-05,2319.66,1793.39,521.59
2006-12-29,2310.67,1793.39,521.59
2006-12-22,2310.67,1785.95,521.59
2006-12-15,2301.37,1782.52,521.59
2006-12-08,2297.08,1735.01,521.59
2006-12-01,2237.67,1685.25,521.59
2006-11-24,2175.44,1686.03,521.59
2006-11-17,2176.41,1668.84,521.59
2006-11-10,2154.92,1693.31,521.59
2006-11-03,2185.52,1567.09,521.59
2006-10-27,2027.69,1567.09,521.59
2006-10-20,2027.69,1614.62,521.59
2006-10-13,2087.12,1644.03,521.59
2006-10-06,2123.90,1644.03,521.59
2006-09-29,2123.90,1642.59,521.59
2006-09-22,2122.10,1641.44,521.59
2006-09-15,2120.66,1624.39,521.59
2006-09-08,2099.34,1624.39,521.59
2006-09-01,2099.34,1554.17,521.59
2006-08-25,2011.54,1552.12,521.59
2006-08-18,2008.97,1548.18,521.59
2006-08-11,2004.04,1530.06,521.59
2006-08-04,1981.39,1430.79,521.59
2006-07-28,1857.25,1477.64,521.59
2006-07-21,1915.83,1425.73,521.59
2006-07-14,1850.93,1437.02,521.59
2006-07-07,1865.04,1437.02,521.59
2006-06-30,1865.04,1485.67,521.59
2006-06-23,1925.88,1271.78,521.59
2006-06-16,1658.42,1271.78,521.59
2006-06-09,1658.42,1257.59,521.59
2006-06-02,1640.75,1257.42,521.59
2006-05-26,1639.64,1237.95,515.30
2006-05-19,1615.40,1234.03,515.30
2006-05-12,1610.52,1082.71,515.30
2006-05-05,1422.12,1007.11,515.30
2006-04-28,1327.10,957.72,509.02
2006-04-21,1265.60,957.22,509.02
2006-04-14,1264.08,881.00,502.74
2006-04-07,1156.53,857.47,414.76
2006-03-31,1127.23,785.34,414.76
2006-03-24,1037.43,757.61,414.76
2006-03-17,1002.91,757.61,414.76
2006-03-10,1002.91,757.61,414.76
2006-03-02,1002.00,757.61,408.47
2006-02-24,1002.00,752.24,408.47
2006-02-17,995.32,707.33,408.47
2006-02-10,937.59,707.33,395.90
2006-02-03,937.59,707.33,395.90
2006-01-27,937.59,697.35,395.90
2006-01-20,919.74,694.97,358.20
2006-01-13,916.78,687.87,358.20
2006-01-06,907.93,687.00,358.20
2005-12-30,906.85,692.36,358.20
2005-12-23,912.81,691.25,353.17
2005-12-16,911.43,688.25,353.17
2005-12-09,900.27,696.48,301.64
2005-12-02,910.53,686.50,301.64
2005-11-25,898.10,682.54,301.64
2005-11-18,893.16,682.26,301.64
2005-11-11,891.01,656.57,289.07
2005-11-04,859.03,656.57,289.07
2005-10-28,859.03,669.99,289.07
2005-10-21,875.73,669.99,289.07
2005-10-14,875.73,669.99,289.07
2005-10-07,875.73,667.38,289.07
2005-09-30,872.49,662.95,289.07
2005-09-23,866.97,660.63,289.07
2005-09-16,864.08,658.09,289.07
2005-09-09,860.92,652.46,289.07
2005-09-02,853.91,648.58,289.07
2005-08-26,849.08,649.82,289.07
2005-08-19,850.62,644.27,289.07
2005-08-12,843.72,636.22,289.07
2005-08-05,830.98,633.76,270.22
2005-07-29,826.11,632.25,257.65
2005-07-22,824.23,618.83,257.65
2005-07-15,807.52,607.45,257.65
2005-07-08,793.35,607.45,257.65
2005-07-01,792.44,604.40,251.37
2005-06-24,788.65,606.20,251.37
2005-06-17,789.08,577.67,238.80
2005-06-10,753.57,545.86,238.80
2005-06-03,713.96,537.08,238.80
2005-05-27,703.03,531.23,238.80
2005-05-20,695.74,531.23,238.80
2005-05-13,695.74,519.35,238.80
2005-05-06,680.95,503.24,238.80
2005-04-29,660.89,502.68,238.80
2005-04-22,660.20,499.83,238.80
2005-04-15,656.66,517.51,238.80
2005-04-08,678.67,508.83,238.80
2005-04-01,667.86,508.83,238.80
2005-03-24,667.86,474.44,238.80
2005-03-18,625.04,474.44,238.80
2005-03-11,625.04,473.41,238.80
2005-03-04,623.75,472.98,238.80
2005-02-25,623.22,461.80,238.80
2005-02-18,609.31,461.80,238.80
2005-02-11,609.31,450.89,238.80
2005-02-04,595.74,441.42,238.80
2005-01-28,583.97,438.64,238.80
2005-01-21,583.88,440.16,238.80
2005-01-14,583.93,426.03,238.80
2005-01-07,583.48,426.03,238.80
2004-12-31,583.48,426.03,238.80
2004-12-24,583.48,424.01,238.80
2004-12-17,583.42,424.01,238.80
2004-12-10,583.42,421.19,238.80
2004-12-03,583.33,415.79,238.80
2004-11-26,553.16,412.70,226.23
2004-11-19,553.06,411.71,226.23
2004-11-12,553.03,405.90,226.23
2004-11-05,552.85,405.02,226.23
2004-10-29,552.82,405.02,226.23
2004-10-22,552.82,409.60,226.23
2004-10-15,552.96,409.60,226.23
2004-10-08,552.96,399.76,226.23
2004-10-01,552.65,397.03,226.23
2004-09-24,552.57,380.04,226.23
2004-09-17,552.03,358.38,226.23
2004-09-10,551.35,353.91,226.23
2004-09-03,551.21,323.88,226.23
2004-08-27,490.25,322.82,201.10
2004-08-20,490.22,322.82,201.10
2004-08-13,490.22,322.82,201.10
2004-08-06,490.22,317.57,201.10
2004-07-30,490.05,317.57,201.10
2004-07-23,490.05,314.68,201.10
2004-07-16,489.96,306.47,201.10
2004-07-09,489.70,305.18,201.10
2004-07-02,489.66,299.11,201.10
2004-06-25,489.47,281.40,201.10
2004-06-18,488.91,280.84,201.10
2004-06-11,488.89,280.59,201.10
2004-06-04,488.88,280.59,201.10
2004-05-28,488.88,267.29,201.10
2004-05-21,488.46,266.26,201.10
2004-05-14,488.43,264.98,201.10
2004-05-07,488.39,264.98,201.10
2004-04-30,488.39,248.48,201.10
2004-04-23,478.87,243.97,197.32
2004-04-16,478.73,243.97,197.32
2004-04-09,478.73,242.02,197.32
2004-04-02,478.66,241.13,197.32
2004-03-26,478.64,241.05,197.32
2004-03-19,478.63,241.05,197.32
2004-03-12,478.63,243.86,197.32
2004-03-05,457.72,243.86,188.53
2004-02-27,457.72,240.94,188.53
2004-02-20,457.63,234.00,188.53
2004-02-13,457.41,234.00,188.53
2004-02-06,457.41,232.23,188.53
2004-01-30,457.35,231.72,188.53
2004-01-23,457.34,231.72,188.53
2004-01-16,457.34,231.72,188.53
2004-01-09,457.34,229.57,188.53
2004-01-02,457.27,229.57,188.53
2003-12-29,457.27,229.57,188.53
2003-12-26,457.27,229.57,188.53
2003-12-19,457.27,229.57,188.53
2003-12-12,457.27,230.87,188.53
2003-12-05,457.31,230.87,188.53
2003-11-28,457.31,227.82,188.53
2003-11-21,457.22,227.82,188.53
2003-11-14,442.22,225.53,182.24
2003-11-07,442.14,222.45,182.24
2003-10-31,442.05,217.27,182.24
2003-10-24,441.88,207.57,182.24
2003-10-17,472.48,207.57,195.19
2003-10-10,472.48,207.57,195.19
2003-10-03,472.48,207.32,195.19
2003-09-26,472.47,208.61,195.19
2003-09-19,472.51,209.50,195.19
2003-09-12,472.54,210.46,195.19
2003-09-05,472.57,204.19,195.19
2003-08-29,472.37,201.60,195.19
2003-08-22,336.38,201.60,138.25
2003-08-15,336.38,213.52,138.25
2003-08-08,327.76,208.34,134.48
2003-08-01,327.59,208.02,134.48
2003-07-25,336.58,208.27,138.25
2003-07-18,327.59,208.52,134.48
2003-07-11,327.60,207.02,134.48
2003-07-04,327.56,207.77,134.48
2003-06-27,327.58,207.03,134.48
2003-06-20,327.56,207.03,134.48
2003-06-13,327.56,207.68,134.48
2003-06-06,327.58,207.68,134.48
2003-05-30,327.58,207.68,134.48
2003-05-23,327.58,214.53,134.48
2003-05-16,327.79,206.79,134.48
2003-05-09,327.55,214.11,134.48
2003-05-02,327.78,215.62,134.48
2003-04-25,327.83,219.00,134.48
2003-04-18,327.93,219.00,134.48
2003-04-11,291.93,223.65,119.40
2003-04-04,292.08,223.65,119.40
2003-03-28,292.08,220.41,119.40
2003-03-21,339.98,220.58,139.51
2003-03-14,339.99,220.45,139.51
2003-03-07,339.98,220.16,139.51
2003-02-28,339.97,231.13,139.51
2003-02-21,340.32,231.22,139.51
2003-02-14,337.33,231.55,138.25
2003-02-07,313.34,231.55,128.20
2003-01-31,313.34,233.33,128.20
2003-01-24,313.40,233.16,128.20
2003-01-17,313.39,233.16,128.20
2003-01-10,313.39,233.43,128.20
2003-01-03,313.40,233.43,128.20
2002-12-27,313.40,233.35,128.20
2002-12-20,313.40,233.07,128.20
2002-12-13,313.40,229.59,128.20
2002-12-06,313.28,229.59,128.20
2002-11-29,313.28,231.11,128.20
2002-11-22,313.33,231.11,128.20
2002-11-15,313.33,231.11,128.20
2002-11-08,313.33,233.12,128.20
2002-11-01,313.40,246.18,128.20
2002-10-25,313.81,247.43,128.20
2002-10-18,262.86,247.43,106.83
2002-10-11,307.85,249.21,125.69
2002-10-04,307.91,251.46,125.69
2002-09-27,307.98,249.84,125.69
2002-09-20,307.93,257.19,125.69
2002-09-13,308.16,272.27,125.69
2002-09-06,362.66,278.34,148.31
2002-08-30,362.95,277.46,148.31
2002-08-23,362.82,279.75,148.31
2002-08-16,362.89,282.60,148.31
2002-08-09,362.98,281.71,148.31
2002-08-02,362.96,285.05,148.31
2002-07-26,363.06,285.05,148.31
2002-07-19,363.06,288.10,148.31
2002-07-12,363.15,288.81,148.31
2002-07-05,363.17,284.53,148.31
2002-06-28,360.04,284.53,148.31
2002-06-21,363.04,296.03,148.31
2002-06-14,364.89,299.25,148.94
2002-06-07,364.99,299.25,148.94
2002-05-31,364.99,299.40,148.94
2002-05-24,364.99,301.41,148.94
2002-05-17,365.06,301.15,148.94
2002-05-10,360.54,300.36,147.06
2002-05-03,360.52,300.98,147.06
2002-04-26,360.54,300.95,147.06
2002-04-19,315.88,300.95,128.37
2002-04-12,315.88,300.95,128.37
2002-04-05,315.88,300.82,128.37
2002-03-28,315.87,301.08,128.37
2002-03-22,315.86,300.46,128.37
2002-03-15,315.86,300.46,128.37
2002-03-08,315.86,300.33,128.37
2002-03-01,279.43,300.33,113.12
2002-02-22,279.43,299.01,113.12
2002-02-15,279.39,299.01,113.12
2002-02-08,279.39,300.33,113.12
2002-02-01,279.44,300.11,113.12
2002-01-25,279.43,280.90,113.12
2002-01-18,251.83,280.15,101.81
2002-01-11,458.74,280.15,188.54
2002-01-04,458.74,280.15,188.54
2001-12-14,458.74,281.22,188.54
2001-12-07,458.78,281.22,188.54
2001-11-30,458.78,281.22,188.54
2001-11-23,458.78,281.22,188.54
2001-11-16,488.77,280.15,201.11
2001-11-09,488.73,280.15,201.11
2001-11-02,488.73,281.22,201.11
2001-10-26,488.77,278.30,201.11
2001-10-19,488.67,281.31,201.11
2001-10-12,488.77,281.44,201.11
2001-10-05,488.77,281.31,201.11
2001-09-28,488.77,281.31,201.11
2001-09-21,488.77,283.87,201.11
2001-09-14,488.85,282.53,201.11
2001-09-07,488.81,283.39,201.11
2001-08-31,488.84,283.39,201.11
2001-08-24,488.84,267.74,201.11
2001-08-17,488.34,267.74,201.11
2001-08-10,500.07,269.47,206.02
2001-08-03,500.12,263.36,206.02
2001-07-27,499.93,263.33,206.02
2001-07-20,499.93,260.14,206.02
2001-07-13,499.83,269.72,206.02
2001-07-06,500.13,269.72,206.02
2001-06-29,578.38,269.72,238.82
2001-06-22,578.38,269.72,238.82
2001-06-15,578.38,269.72,238.82
2001-06-08,578.38,266.66,238.82
2001-06-01,578.28,269.01,238.82
2001-05-25,578.35,268.74,238.82
2001-05-18,578.34,272.90,238.82
2001-05-11,578.47,272.90,238.82
2001-05-04,578.47,272.36,238.82
2001-04-27,578.46,271.82,238.82
2001-04-20,578.44,271.82,238.82
2001-04-13,578.44,269.94,238.82
2001-04-06,578.38,269.94,238.82
2001-03-30,578.38,270.55,238.82
2001-03-23,578.40,272.03,238.82
2001-03-16,578.45,270.21,238.82
2001-03-09,578.39,270.21,238.82
2001-03-02,565.19,270.21,233.29
2001-02-23,565.19,270.21,233.29
2001-02-16,562.67,270.39,232.23
2001-02-09,562.68,270.73,232.23
2001-02-02,562.69,270.12,232.23
2001-01-26,562.67,270.12,232.23
2001-01-19,562.67,270.12,232.23
2001-01-12,518.40,270.12,213.68
2001-01-05,518.40,270.12,213.68
2000-12-29,518.40,270.12,213.68
2000-12-22,518.40,270.03,213.68
2000-12-15,518.39,270.10,213.68
2000-12-08,518.39,270.10,213.68
2000-12-01,543.89,269.50,224.36
2000-11-24,543.89,274.90,224.36
2000-11-17,544.07,274.90,224.36
2000-11-10,544.07,274.03,224.36
2000-11-03,524.55,270.33,216.19
2000-10-27,524.43,275.51,216.19
2000-10-20,524.60,275.51,216.19
2000-10-13,488.62,274.61,201.11
2000-10-10,98.60,272.86,201.11
2000-10-06,488.59,271.29,201.11
2000-09-29,488.54,271.60,201.11
2000-09-22,488.48,273.08,196.08
2000-09-15,476.50,274.95,175.97
2000-09-08,428.58,266.32,175.97
2000-09-01,428.64,248.17,158.37
2000-08-25,386.39,248.17,152.71
2000-08-18,385.80,246.62,152.71
2000-08-11,372.25,252.03,150.83
2000-08-04,367.70,252.03,150.83
2000-07-28,367.84,257.88,157.11
2000-07-21,382.89,257.88,157.11
2000-07-14,383.04,256.04,149.57
2000-07-07,364.98,256.04,149.57
2000-06-30,364.93,256.15,150.83
2000-06-23,367.94,256.15,158.37
2000-06-16,386.01,256.04,144.54
2000-06-09,352.89,256.04,125.69
2000-06-02,307.74,255.28,125.69
2000-05-26,307.74,255.51,137.00
2000-05-19,334.81,262.22,137.00
2000-05-12,334.82,262.22,137.00
2000-05-05,334.99,262.22,137.00
2000-04-28,334.99,262.22,137.00
2000-04-20,334.99,256.46,137.00
2000-04-14,334.99,255.65,138.26
2000-04-07,337.85,255.65,138.26
2000-03-31,337.82,255.65,138.26
2000-03-24,337.82,255.65,138.26
2000-03-17,337.82,255.65,138.26
2000-03-10,337.82,255.65,138.26
2000-03-02,337.71,255.65,138.26
2000-02-25,337.71,255.65,157.11
2000-02-18,382.81,250.24,157.11
2000-02-11,382.81,255.65,157.11
2000-02-04,382.66,255.65,157.11
2000-01-28,382.81,255.65,140.77
2000-01-21,343.73,254.57,140.77
2000-01-14,343.73,250.89,140.77
2000-01-07,343.70,250.89,138.26
1999-12-28,337.58,250.89,138.26
1999-12-24,337.58,250.89,138.26
1999-12-17,337.58,250.89,138.26
1999-12-10,352.61,250.56,144.54
1999-12-03,306.01,250.89,125.06
1999-11-26,313.53,250.89,128.21
1999-11-19,295.39,250.89,138.26
1999-11-12,295.39,245.02,144.54
1999-11-05,283.31,244.35,115.64
1999-10-29,283.29,244.35,115.64
1999-10-22,283.29,244.35,115.64
1999-10-15,283.29,245.02,115.64
1999-10-08,283.29,245.02,115.64
1999-10-01,283.41,245.02,115.64
1999-09-24,283.31,245.02,114.69
1999-09-17,281.06,245.02,114.69
1999-09-10,281.06,241.77,109.08
1999-09-03,269.78,241.77,109.98
1999-08-27,269.69,240.64,113.12
1999-08-20,277.21,246.05,115.61
1999-08-13,283.18,246.05,113.02
1999-08-06,277.32,246.05,113.02
1999-07-30,277.32,246.39,113.02
1999-07-23,277.32,245.94,119.50
1999-07-16,292.35,246.08,0.00
1999-07-09,245.94,246.08,0.00
1999-07-02,246.08,244.92,0.00
1999-06-25,246.08,240.59,2325.21
1999-06-18,244.92,240.18,2425.75
1999-06-04,240.59,245.93,2727.82
1999-05-28,240.18,245.93,0.00
1999-05-21,245.93,245.93,0.00
1999-05-14,245.93,244.85,0.00
1999-05-07,245.93,250.03,0.00
1999-04-30,244.85,247.86,0.00
1999-04-23,250.03,247.86,0.00
1999-04-16,247.86,247.86,0.00
1999-04-09,247.86,246.49,0.00
1999-04-01,247.86,235.21,0.00
1999-03-25,246.49,232.17,0.00
1999-03-19,235.21,230.00,0.00
1999-03-12,232.17,230.00,0.00
1999-03-05,230.00,229.78,0.00
1999-02-26,230.00,229.45,0.00
1999-02-19,229.78,225.12,0.00
1999-02-12,229.45,225.12,0.00
1999-02-05,225.12,225.01,0.00
1999-01-29,225.12,220.68,0.00
1999-01-22,225.01,220.68,0
1999-01-08,220.68,218.51,0
1998-12-24,220.68,217.76,0
1998-12-18,218.51,215.60,0
1998-12-11,217.76,215.49,0
1998-12-04,215.60,215.49,0
1998-11-27,215.49,215.49,0
1998-11-20,215.49,212.60,0
1998-11-13,215.49,211.41,0
1998-11-06,212.60,210.74,0
1998-10-30,211.41,209.83,0
1998-10-23,210.74,209.97,0
1998-10-16,209.83,209.30,0
1998-10-09,209.97,210.95,0
1998-10-02,209.30,206.73,0
1998-09-25,210.95,200.67,0
1998-09-18,206.73,197.31,0
1998-09-11,200.67,197.00,0
1998-09-04,197.31,196.85,0
1998-08-28,197.00,195.00,0
1998-08-21,196.85,186.07,0
1998-08-14,195.00,184.95,0
1998-08-07,186.07,184.95,0
1998-07-31,184.95,183.57,0
1998-07-24,184.95,183.57,0
1998-07-17,183.57,180.22,0
1998-07-10,183.57,176.48,0
1998-07-03,180.22,176.48,0
1998-06-26,176.48,170.54,0
1998-06-19,176.48,170.54,0
1998-06-12,170.54,166.26,0
1998-06-05,170.54,166.26,0
1998-05-29,166.26,166.26,0
1998-05-22,166.26,164.34,0
1998-05-15,166.26,158.46,0
1998-05-08,164.34,158.46,0
1998-05-01,158.46,158.46,0
1998-04-24,158.46,150.78,0
1998-04-17,158.46,154.62,0
1998-04-10,150.78,154.39,0
1998-04-03,154.62,154.03,0
1998-03-27,154.39,150.09,0
1998-03-20,154.03,150.09,0
1998-03-13,150.09,150.09,0
1998-03-06,150.09,150.09,0
1998-02-26,150.09,150.09,0
1998-02-20,150.09,150.09,0
1998-02-13,150.09,145.26,0
1998-02-06,150.09,145.26,0
1998-01-30,145.26,137.57,0
1998-01-23,145.26,137.57,0
1998-01-16,137.57,137.57,0
1998-01-09,137.57,137.57,0
1998-01-02,137.57,137.57,0
1997-12-26,137.57,137.57,0
1997-12-19,137.57,137.57,0
1997-12-12,137.57,122.23,0
1997-12-05,137.57,120.33,0
1997-11-28,122.23,116.39,0
1997-11-21,120.33,98.60,0
1997-11-14,116.39,98.60,0
1997-11-07,98.60,98.60,0
1997-10-31,98.60,98.60,0
1997-10-24,98.60,98.60,0
1997-10-17,98.60,98.60,0
1997-10-03,98.60,98.60,0
1997-09-26,98.60,98.60,0
1997-09-19,98.60,98.60,0
1997-09-12,98.60,98.60,0
1997-09-05,98.60,98.60,0
1997-08-29,98.60,98.00,0
1997-08-22,98.00,98.00,0
1997-08-15,98.00,97.23,0
1997-08-08,97.23,97.23,0
1997-08-01,97.23,95.01,0
1997-07-25,95.01,97.23,0
1997-07-18,97.23,97.23,0
1997-07-11,97.23,100.35,0
1997-07-04,100.35,100.35,0
1997-06-27,100.35,94.57,0
1997-06-20,94.57,94.57,0
1997-06-13,94.57,103.46,0
1997-06-06,103.46,103.46,0
1997-05-30,103.46,103.46,0
1997-05-23,103.46,103.46,0
1997-05-16,103.46,102.79,0
1997-05-09,102.79,100.66,0
1997-05-02,100.66,100.66,0
1997-04-25,100.66,100.66,0
1997-04-18,100.66,100.66,0
1997-04-11,100.66,100.00,0
1997-04-04,100.00,100.00,0
1997-03-28,100.00,100.00,0
1997-03-21,100.00,100.00,0
1997-03-14,100.00,100.00,0
1997-03-07,100.00,100.00,0
1997-02-28,100.00,100.00,0
1997-02-21,100.00,105.00,0
1997-02-14,105.00,100.00,0
1997-02-07,100.00,100.00,0
1997-01-31,100.00,112.50,0
1997-01-24,112.50,112.50,0
1997-01-17,112.50,112.50,0
1997-01-10,112.50,112.50,0
1997-01-03,112.50,112.50,0
1996-12-27,112.50,112.50,0
1996-12-20,112.50,112.50,0
1996-12-13,112.50,112.50,0
1996-12-06,112.50,112.50,0
1996-11-29,112.50,112.50,0
1996-11-22,112.50,112.50,0
1996-11-15,112.50,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,12618.16,0
0000-00-00,16063.48,15691.96,0
0000-00-00,19925.66,15793.42,0
0000-00-00,20321.89,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0.00,0
0000-00-00,0.00,0,0
